Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2021-09-28,The Hunger Games: Catching Fire,2013,https://boxd.it/2aozL1,3.5,,"Better tun the first movie, and I really enjoy all the emerging rebellion arcs and stuff.

It's definitely just a setup for the next two movies and I don't think it could stand on its own but, uh, not docking any marks for it.",,2021-09-27
2021-10-06,Sunshine,2007,https://boxd.it/2byjT3,4,,"It's basically Among Us.

No joke though I really fucking like this movie.",,2021-10-05
2021-10-09,No Time to Die,2021,https://boxd.it/2bWZkn,4,,Such a gorgeously shit film. Holy shit. What an amazing send off for Craig!,cineworld york,2021-10-08
2021-10-11,Starship Troopers,1997,https://boxd.it/2ciGlZ,4,,"The fact that this movie was so controversial when it was released attests greatly to how good of a satire it is.

Very fun!",,2021-10-10
2021-10-12,Bruce Almighty,2003,https://boxd.it/2cqN3p,3.5,,"Childhood favourite of mine, and I really enioyed watching it again :) 

Jim Carrey's style of comedy and energy while acting is really something else.",,2021-10-11
2021-10-16,Spider-Man: Homecoming,2017,https://boxd.it/2d3G5r,3.5,,"Eyyy it's shpider-man. 

I've only got one thing to say about this and that's Lets Go Mets, Baby. Love Da Mets.",,2021-10-15
2021-10-18,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/2dps6z,4,,Kenneth Branagh is so well-cast as Gilderoy Lockhart oh my god,,2021-10-18
2021-10-23,"The French Dispatch of the Liberty, Kansas Evening Sun",2021,https://boxd.it/2e6YjB,4.5,,"Ughhhhh Wes Anderson I'll <i><b>never</b></i> get tired of your filmmaking. It's so charming, and unique, and I just felt so extremely warm and fuzzy watching this beautiful movie.

I'm walking home right now from the cinema so it's really hard to elaborate much more - maybe I will once I'm back home - but yeah it's definitely good and one of my favourite Wes Andersons far (although I still need to watch, like, <i>most</i> of them).",picturehouse york,2021-10-22
2021-10-25,Dune,2021,https://boxd.it/2euHO1,4.5,,"How on earth did this actually meet my insanely sky-high expectations????? Denis I will forever be in your debt.

Honestly just incredible in every way I can think of:
- First of, it seems like a really faithful adaptation to me. I've read the first book and can't think of a single thing I would do differently in this <i>Part 1</i> movie. Dune is famously heralded as ""un-adaptable"" but I really think Villeneuve has achieved it. 
- The film is visually <b>stunning</b>. You know how everyone keeps saying, ""find the biggest screen you can, and watch <i>Dune</i> on it""? Well they're 100% right. You just need to. It's amazing! It's massive, bold, colourful, awesome, and jaw-dropping in many, many ways.
- Hans Zimmer's score is potentially my favourite part. He's created such a rich sound filled with motifs that permeate every part of the movie, and it sounds so authentic and native to Arrakis, which I think is incredible. The sound design is also mindblowing, and I'm actually incredibly tempted to buy a ticket just so I can experience the Sardaukar planet scene again.",cineworld york,2021-10-25
2021-10-26,Squid Game,2021,https://boxd.it/2eEYFF,3.5,,There were a distinct lack of squids in this :(,netflix,2021-10-25
2021-10-28,Mad Max: Fury Road,2015,https://boxd.it/2eXKeD,4,Yes,This is how Australian grandparents say they used to travel to school.,plex,2021-10-28
2021-10-30,Last Night in Soho,2021,https://boxd.it/2fkl0n,3,,"Wasn't what I was expecting, to be honest. The first two-thirds felt extremely angry and spiteful, which left a bad taste in my mouth, and the pacing was strange, rushing through lots of scenes and not really dedicating enough time to any one in particular.

Thomasin Mackenzie was really good, though, and I'm glad to see her in another big role!",picturehouse york,2021-10-30
2021-10-31,Hairspray,2007,https://boxd.it/2fosKF,4,,John Travolta :),,2021-10-30
2021-11-02,Hot Fuzz,2007,https://boxd.it/2fPlKH,4,Yes,"<i>""It's alright Andy, it's just bolognese!""</i>

Honestly amazing how crazily quotable this movie is. I must be on my third rewatch by now at least and I still have such a blast mouthing along with the dialogue and reciting all the little quips scattered here and there throughout.

The amount of care and attention that's been put into every scene and piece of dialogue to foreshadow the later parts of the story and link all the little bits together is astonishing, and it's incredibly satisfying to pick up on more and more things with every watch.

Definitely my favourite in the Cornetto Trilogy without a doubt.",,2021-11-01
2021-11-03,Shaun of the Dead,2004,https://boxd.it/2fZXjJ,4,Yes,"Not as good as <i>Hot Fuzz</i>, but it was released first so credit where credit's due.

Still full of lots of great nudges and hints at what's to come, and the first half of the film is always something I'll enjoy.",,2021-11-02
2021-11-08,Malignant,2021,https://boxd.it/2gKmhZ,3,,"What's up with the tone in this movie?

Is it trying to take itself seriously as a horror movie? Maybe, but then it goes and dispels all the tension it built up with weird cuts, strange choices of music, and questionable bits of dialogue.

Does it want to come across as a cheesy, goofy, slasher-esque flick? It could do? Why does it feel like it never fully commits to the part, then? 

Is that the point, that it's a mish-mash of both and kind of <i>supposed</i> to be all over the place and I'm just bad for not being able to appreciate it? Perhaps. That doesn't change the fact that I found it incredibly hard to get into, though. 

The third act was cool though, I'll give it that.",,2021-11-07
2021-11-09,Rushmore,1998,https://boxd.it/2gTNT5,3.5,,"Max Fischer doesn't deserve his redemption arc.

He did save Latin, though...",,2021-11-08
2021-11-10,Whiplash,2014,https://boxd.it/2h22TF,5,Yes,I'd give this 6 stars if I could.,,2021-11-09
2021-11-20,C'mon C'mon,2021,https://boxd.it/2iABUF,4.5,,This felt like a very important movie to me. I definitely cried.,picturehouse york,2021-11-19
2021-11-24,School of Rock,2003,https://boxd.it/2j9s4v,4,,"What a nostalgia trip, man. I watched this film so much as a kid and it still completely holds up!",,2021-11-23
2021-12-09,The Guilty,2018,https://boxd.it/2loZHD,4,,"I don't really watch movies while I'm at uni and I honestly felt a little ""out of practice"" just sitting myself down and <i>properly</i> watching something again.

Within about 15 minutes I was already hooked and reminded of all the reasons I love movies: watching a carefully-crafted story unfold, looking out for and picking up on all the tiny, little details put in by the director to add depth to the screen and, in the case of <i>The Guilty</i>, experiencing the edge-of-your-seat tension from I right through from start to finish.

This was a really great movie to start my Christmas holidays with. I enjoyed its relatively small-scale environment - I'm a sucker for ""it all takes place in one room"" movies - I loved the atmosphere built up through the dialogue and sound design, and it had an incredibly satisfying third act which I just think was really, really good.",plex,2021-12-08
2021-12-09,Black Mirror: Hated in the Nation,2016,https://boxd.it/2lsebX,3.5,,"Mmm, this one hits a little too close to reality 😅😅",,2021-12-08
2021-12-11,"tick, tick... BOOM!",2021,https://boxd.it/2lHIkv,3.5,,"I'm not qualified to rate musicals because every song makes me well up with emotion and want to slap it with an instant five-star rating.

I've never seen any of Lin Manuel Miranda's work before - no, not even Hamilton! - but I definitely want to check out more of it now. 

Sadly I don't think I'll be finding any of the songs catchy enough to be singing them around the house, but they were good and I enjoyed listening to them. Garfield (not the cat) is absolutely incredible and he really does deserve the spotlight for his performance.",netflix,2021-12-10
2021-12-12,Army of Thieves,2021,https://boxd.it/2lRgLD,2.5,Yes,"Literally why are all the safe-cracking scenes so horny???

We all know this German twink would <i>definitely</i> fuck one if he could.",netflix,2021-12-11
2021-12-15,Force Majeure,2014,https://boxd.it/2mlYNX,3.5,,"<b><i>AITA for deserting my family as we were about to be hit by an avalanche?
</i></b>
<b>YTA:</b> Leaving your wife and kids like that was an act of cowardice and you're an asshole for denying you did despite there being video evidence of it. 

<b>NTA:</b> You were just acting on a basic survival instinct and your wife is the asshole for forcing you into arguments about it around other people. 

<b>ESH: </b>You're a little bitch for not protecting your family and your wife's a little bitch for blowing such a tiny event massively out of proportion.",,2021-12-14
